Device,Experiment,Plate Name,Plate Position Name,Strain,Genotype,Culturing Temperature,Experiment Temperature,Food Source,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Censored,Censored Reason,Event Observation Type,Technique
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7081,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.8192,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.9304,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.097,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.3192,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.4859,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.597,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.9304,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.1526,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.4859,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.7081,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.9859,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.1526,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2081,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.5415,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.7081,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.8192,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.8748,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.8748,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.9859,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.0415,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.097,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.2637,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.5484,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.4859,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.9304,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.9304,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,16.2081,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,2,13.8679,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_c::3,c::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,18.2637,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,5.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,7.73591,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.9581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.6804,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.847,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.4581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.5067,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.0137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.0137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::0,b::0,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.7915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,2,3.01369,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,6.6248,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,7.95814,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.40258,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.51369,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.56925,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.40258,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.90258,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.96508,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.1804,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.4581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.847,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.7915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.9581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.9026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.847,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.9026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.9581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::1,b::1,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,17.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,5,2.6248,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,2,2.68036,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,2.79147,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,4,3.1248,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,2,3.18036,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,5.90258,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,6.51369,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,6.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,6.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.06925,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.95814,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.95814,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.01369,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.34703,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.45814,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.96508,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.1248,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.90953,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7359,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.2845,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.9581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.2915,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.5067,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.4581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.4581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.4581,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.0762,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.6804,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.7915,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.5692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.847,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.9026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.9026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.5692,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.1804,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,14.9026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.0137,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.4581,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.4581,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.7429,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,15.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,16.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,18.6804,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::2,b::2,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,19.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,7.51369,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,7.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,7.79147,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.90258,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.06925,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.45814,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,8.84703,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.79147,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.847,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.0137,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,9.02064,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.0692,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.347,0,,Observed Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,10.7984,0,,Induced Multiple Worm,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.4026,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.6248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,11.7359,1,Escaped machine detection,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,12.347,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.0137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.1248,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2359,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.2915,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.5137,0,,,Lifespan Machine
stone,2010_11_23_ten_n2,stone_b::3,b::3,N2,CGC Wildtype,25C,25C,OP50,five,R,1,1,13.6248,0,,,Lifespan Machine
